product_id,商品名（簡潔）,カテゴリ,販売価格(JPY),元価格(JPY),割引,評価,直近販売数,商品URL,アフィリエイトURL,メイン画像,カテゴリ大,カテゴリ中,shop_id,shop_name,元タイトル
1005009121653196,ケーブル,ケーブル,3363,7609,55%,95.7%,711,https://ja.aliexpress.com/item/1005009121653196.html?pdp_npi=6%40dis%21JPY%217609%213363%21%21%2146.87%2120.72%21%4021013cc617801942554484258e112e%2112000047989610559%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVZbSBEDOfp8yWFPSsUdgGlriOERtWWexzl7tou9wlfTAWHCWS7EcAetHLDrJpZKfmVdGjTKQIWRpeLpguG5Rp9hONcj2qA6qvLsNiuFrYDhr4L2etW2xTRrywOR9vYsU43rejUkIAOgQ8pdTKY76x0tJqnb3wtMbEdORYtjGXSQZzH3ky5TgS5cb4u5tgdq3Tl9vIFaruNRaTRvfaBzhjnkUAZY6NkQ1TXxaJs3SSIrfyGYnOdYGUlQ882dDBhCL6UZf8focMF08ycCGESsXBmZeddhnQvpPUoJ59OVWkvaKWfLvKcTfDY8mmpVVfbxZiuwG8oSV7wqpDFGdSV6pBYYwznrrxG0HiLyUT3DgmjDkMWWGAWo9Qzc0sYNwczBbHpXGmdLfd5AIQvNNygFLKmnvcKzgYEP3MKY3DOd37FhJLPy4U32vRkqEuw0fyIZ1GDHo2hpZi8AqGICJRkb60ZOr6zysNmaR6NHV6J9nMPArQtlGKYM8bhh9MgBwIQkvIok9v4D6AXz1nskrpjbW0SYaYfLLCYTkfnRQyQAwPMrZPGMwTBZKWMcYMg0ZSsZNV0hbOLl3tkmX2ZSoR1JQPrDDBVHp2N5no1TmBk8EOd0mNnJe7efbvk7jx9dnI66Dnu4YMEthY4JqeOP01SJZ9sYn5tu9C7DQBh6wbaj8wYNh4ChNjD3z,https://ae-pic-a1.aliexpress-media.com/kf/Sc1f99e266e0541859a63366defa8d858I.jpg,電話および電気通信アクセサリ,携帯電話アクセサリー&パーツ,1103243235,Ugreen Official Store,UGREEN 45 ワット GaN 格納式ケーブル充電器 UFCS PPS QC PD 3.0 iPhone 16 15Pro サムスン S25 iPad Macbook Air タブレット急速充電器
1005010255498921,USB-Cハブ 6-in-1 100W,USBハブ・ドック,5352,11619,53%,97.8%,1515,https://ja.aliexpress.com/item/1005010255498921.html?pdp_npi=6%40dis%21JPY%2111619%215352%21%21%2171.57%2132.97%21%4021013cc617801942640675923e112e%2112000051690940673%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/pyFri10M6ltAv61YZY9TfrxiDaaFXRreuZWJMeLtD8jig1wPxn51K2eq59ds8iT5Wl5L3w5KJyrl7SjOO3B0oJ0Xjwnc7n8AQA7gf5qnT4sCyU05LNms9JvyWQNFHNKtzBcoBpSguMg3UBR1FOODkmGTloXosMhqhnKgzzuJPYPxewVvzupiAiKSJA5SK0iQRxmaQ7UPG0AP2HC7uLitVpvXIfjMl7RnsnN7B8FrGfP9TWP7emQeaXV90Bp9fLEiLeKHsRf9R2jgKD32Axm5na4bRJdkhGVyv3GcDgMjmYrrZWinWctR9gnPwA4k6KUgRzWMt8hSQ0nJXgf7CF8tAi2IIXXywyQjxqA4wQSITDifITXWE0RWE1oLwrgusunQ5QesTe5qY1ZTpg7TvIGVwm3Febnee8duXAAkWQuo17IoKrJjoiTsNwLgSN5UzB8IqMg03SmIdLTzZ4I50NTrlMffXNPTwVLg7KxLktcFxnkz79PzDKz2dUWtNYQfODeX1JUC4T4J18wmmOYqGJj4grU0R42jF4tQLXNAg1tBM8t1CAHyHXxn79YWkiwIL6c0vb5xTnvw3sHKEPOCQ0xnPNw5UEVTElslw4IwP3R82jOYkj2ldQ5KdN7Uvh5SBlutXJbV3PekGpxvvUYOOelolnu5e2w9z0CyrLVwDG3pOWlA2T6jK4mRQJ1M4HgYfvGVBrKmxBdWIa0v8hFOXDCeBhGije76SkDfwHJKPczNDNP7Gi0dBXkPGGelfOSqWdZTE0KpTdGGspXxQguEJpSfZQaYPAOw6Sy3Yt7cVoMcxY7I3ZEl37OX1P4ONO3I2SzzKg1HvtuU2ajrAMWljhwFHKxE7ETY3t7nCCuRDqXD0ovp6wb7Bs1unVpDfV88zCykZEbfatR5Y1P46tPD0gX7Iotrlc9VJUuyscICLS86WznonnyPKZUqS8WC6nk3fcGFQnJ5ip0gBio906cww0BhuteN7VEHUeyDSy1rqoVJ13PNG5XwCgNm6iPWrJPktUU258nNN3lF,https://ae-pic-a1.aliexpress-media.com/kf/S60776e0734444418af3ae8c2f84af46a2.jpg,Computer & Office,コンピュータ周辺機器,1103243235,Ugreen Official Store,UGREEN USB C ハブ Steam Deck ドッキングステーション 6-in-1 Type-C to 4K120Hz HDMI 5Gbps USB-A/C PD100W 1000Mbps RJ45 (ROG Ally、Legion対応)
1005009176742611,USB-Cハブ 9-in-1 100W,USBハブ・ドック,5608,11444,51%,95.7%,327,https://ja.aliexpress.com/item/1005009176742611.html?pdp_npi=6%40dis%21JPY%2111444%215608%21%21%2170.49%2134.54%21%4021013cc617801942660586225e112e%2112000048295698969%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/pyFri10M6ltAv61YZY9TfrxiDaaFXRreuZWJMeLtD8jig1wPxn51K2eq59ds8iT5Wl5L3w5KJyrl7SjOO3B0oJ0Xjwnc7n8AQA7gf5qnT4sCyU05LNms9JvyWQNFHNKtzBcoBpSguMg3UBR1FOODkmGTloXosMhqhnKgzzuJPYPxewVvzupiAiKSJA5SK0iQRxmaQ7UPG0AP2HC7uLitVpvXIfjMl7RnsnN7B8FrGfP9TWP7emQeaXV90Bp9fLEiLeKHsRf9R2jgKD32Axm5na4bRJdkhGVyv3GcDgMjmYrrZWinWctR9gnPwA4mWnTutDt2xAw6gD42oT29KwN0r6A2cGQe46OMeGZf0Vr0rp67JESx5cIJEAJBTfZdgyPlIhakGFoEte3gEjBo4N9jKTHcXF0D8bUMXn9vF8zr9rVBuEg69VMIxkWG496Zrb2fgPqbm7lKgcUAvAKAIuD38ZuocqtepZoIuy3OlQxRDpAq8EhgwL4uQtD618YPe2ckEGFveT9H8u0b0JniC89NaExKAGeD8aw1EazkdVUQx6VP9Rs8wCHWcHo8gnMJVD0mo3tjXiVUN343cErVM8CSU9LjpVDUOuVH7R7S2GsKtpkpAne4kxbi47X0LaJnl8fShB0XtZ2Gz5frhmPGlmSRrIa6ktPxhbHgr1lsFdwuGobBAV9yXLv1xT6Oj0i3MWPPtGsfK9usuMciexFxR6UuJPSLuUO2FLQcrdrSLKpCZX47YcMfX3nMIIgclzx6YOn9MvAWRoZjA0uUpI1ge8RHT9mRcEc5HUv5AptPhUup9syNtyakzwjxUMLuqGpfqAUC9mYVTp7Pna3FT8bs3GphOQBN58kj9bSUcoAugokuP5VQmClN4Ik0OlE7qmymo21pSUpiYp2ZMMdA8fhtcgLntBZqo0zKZTG9fxwpERH2OHnuiJTlRBvhvNeOBlznqIuYwyfzZn66IEwtDm8vyyEPOkTdXlfmU8YHWTT2kzoNZn5ATGAZHS8NbPnCq9cZC36jErznbC9B,https://ae-pic-a1.aliexpress-media.com/kf/S13a64fd784d448f5b440e8024f562b0fY.jpg,Computer & Office,コンピュータ周辺機器,1103243235,Ugreen Official Store,UGREEN 9-in-1 USBハブ Type-C - 4K60Hz HDMI 10Gbps USB C&A 1000Mbps RJ45 PD100W SD&TF ノートパソコンアクセサリー MacBook Pro Dell HP対応
1005007090302270,USB-Cハブ 5-in-1 100W,USBハブ・ドック,1910,5611,65%,97.3%,866,https://ja.aliexpress.com/item/1005007090302270.html?pdp_npi=6%40dis%21JPY%215611%211910%21%21%2134.56%2111.76%21%4021013cc617801942669606316e112e%2112000039366024016%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVZegZBfN7OkZnO9JcWIhMKYaZDPR0Ri4vU7R6QQbCxeExTLg3aN0E2WfT9tpuZcYxWRsV5pC48OqjZevyWd4pHHILUIlbPOMQNIrpOkhSS4YLGgop9DIJsBJDAJSScjXaivHPTVcyx9zS47Y7EukPWPPBgAMDdXrfV1utUFlZKrqG9LmiIl9Ta4HhNvoKggGuaEh17TUQ27CSJq7GFzaVrMEdvoPhcrsNyN0CIHT82xaVhEotqROGN498MR5Z1CBrZXx0KwuTU330RODI50E3dv7AITt7umQE2564ivAL9qnbPDp5fqR0irYq7bquRzF51hemSxlthhvIvN1bBuIxYujIPcz2IpFrY4Bwbgdneh7SFewgxd0T9cLqb4rhRtK1CaTy3PfJgEyYHJyyDiAtwqqrcSEuAhCpjsHjD4dHh4bXBCPBRKC3VoSF8CKjJk62cJlr7NJIxxOmfiY495Fo8v77qNKI22QZjSFQwXowUAf1AihzT7kypbugQ345p839y107DtCHkObJxWgEYogHXHsmj0OaqsVdob2GavMtpy1TqwIc4ZOaqJe7tntenLHPSbK6dncWnynIatvlT2dkhTjwcOcul8Feja2QHIZp6zsOOJugCdKdANH8VDNxmHP9ZXoqaL4Bp5lczv9NRZpWpMQg4IuZAe4igJykJ1DKj8K6GySsEh9,https://ae-pic-a1.aliexpress-media.com/kf/S8c30d211613d4bbc9f5ef874ad9c1e0aM.jpg,Computer & Office,コンピュータ周辺機器,1103243235,Ugreen Official Store,UGREEN USBハブ 5-in-1 Type-C to 4K HDMI PD100W USB3.0 ハブ マルチポートアダプター ノートパソコン MacBook iPad Pro Samsung Dell HP Lenovo対応
1005009126321747,USB-Cハブ,USBハブ・ドック,2474,5203,52%,96.9%,1133,https://ja.aliexpress.com/item/1005009126321747.html?pdp_npi=6%40dis%21JPY%215203%212474%21%21%2132.05%2115.24%21%4021013cc617801942688806487e112e%2112000048008124414%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVYRd5r2eIUFDZPjNYrRNGSoOKg9OF2SEgccOWxKStuUBBEsKRHmZuIbJZ5onXPKcVO0xBwZIvpQN9sVciJRIgbSUOkskvL51pOxLBNxqZik4a6JtS0sbFKAj4lg7g5aWPkf0QHfJtgK2Lfz3QlwqqbLunZH5BeXvD3ur7xdyTrdgQqUAI0zabthD1lrSAJa1KJy7LbGVop7J3kUk4eDfYnzitF0aTpoLcL6CfRZZEcKJtmHrsM0OBcHML78IYKHjV9c3rKWeMTqfNHJ9M61uxk0EH0AesPKuQIYwJWNsXYC9dPU1iDWSMjOcsNRLLOsUsJTLov6OLdTlT3EtOL1ggLv1VGdX2MilgQMr5kIoODddDoq7UXkUH9cbgsds6iIsoWApk7gfWVT9NNPHwgTJCXnaDzfViMFHYxWotM0Mp10PnS4PGtl0J6euHVO7tEwne35I6WNHlX51V1hdYmrPXdIqyTHdRrNOh8xPVeX7jJjTY6v1CJDrlVNvhVkbpXJbPfC5IDDHhnO8agfZWtjxD4vwYL3HqQBlYZwHyLUHDnjDdcjHRFFoj1bSnAqNafi2k3XHrSb2ejY8ILLURgAaLpjAsemdFKQ94TRjWxHvC4vRGVObnQg2PEsx57VLsHGfAlIufVHxhpViQR1RzeEKoi7MWqgv6hgaVJD4eDZEmw8zZ4oFLVZv,https://ae-pic-a1.aliexpress-media.com/kf/S310204cb10bb4312b6036bba4ff2b5a8B.jpg,Computer & Office,ネットワーキング,1103243235,Ugreen Official Store,UGREEN USB3.0ハブ イーサネットアダプター 1000Mbps USB - RJ45 ノートパソコン Xiaomi Mi Box S/3 Windows イーサネットハブ USB LAN ネットワークカード
1005007882277250,USB-C ケーブル 240W,ケーブル,752,2213,66%,98.5%,634,https://ja.aliexpress.com/item/1005007882277250.html?pdp_npi=6%40dis%21JPY%212213%21752%21%21%2113.63%214.63%21%4021013cc617801942794297585e112e%2112000042705565698%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVZeNx6ftusxib2yKOSrmBtetFCMdgdqKItQNls3ruV6zbJ4v0Usd2xsMuQv0FzUOCKnBjUstlyymoHlxNhV3IqrzLRse5wP633jBLiwbA8DToRioBlwZvpGZbBqeTGbhNVcqurK0MPgzDvHfiEBkESDhSnD6Ge5zrEz90TkvmJe0PvzLnvpoQIHzvKwspVRPD7WgrBvXM7dTHSPVy0MndCim6uucxgAev7ClGiKTn6fDyX7A50cLKSDPpAXkHybauU2JWbxO161hW5JQzZyvu1fUUa2Ve8D8YtjhWvcXOx0ZXWl2X8K9NAh8rtAJKl32riJIgWXX9ZAa1xPw674pR0U1hPb5fAXlST8dI8z3HLh450KAUu1aQsJCJUoXymLah4eVxOq7SFBB1gCqth59uCcCbqWpeHWoPG4LHzZQaA7tySSpoQCbqT1HEqC9zAHC2QfF5t4OnTQqym9diARtgA4uLhQgxQskdHnfzJXJQWiQEDwDv03kzrKPCwqfN8dqkXTWwFuxMifyuHK0QyWEkPeQ5eVNpayxHI3v2yIcfODEiWKYaLo05ibcjBwtYyYFqhzbC3MGVb07DDVJBjVLUH8YJXAXWjNIuKXOpWUq8wIRHShzzcfAY5rsUKQjoUACwMVEOzdblRnBvVU3F3qX7KDpb0miYnHvBxxRfrriNXxLkISUp0T1,https://ae-pic-a1.aliexpress-media.com/kf/Sca09e10ea84b426e9b79d06b3b1f3214f.jpg,電話および電気通信アクセサリ,携帯電話アクセサリー&パーツ,1103243235,Ugreen Official Store,UGREEN PD 240W USB C to USB C ケーブル PD3.1 急速充電 MacBook ノートパソコン iPhone 17 16 iPad Samsung S25 S24 5A PD充電ケーブル
1005008052748418,USB-C ケーブル,ケーブル,423,1209,65%,98.7%,404,https://ja.aliexpress.com/item/1005008052748418.html?pdp_npi=6%40dis%21JPY%211209%21423%21%21%217.45%212.61%21%4021013cc617801942794297585e112e%2112000043589616055%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVZb0fI2YatRKv9UOfS2DlrzyBBqt6OeQ3I53xFJzy7gaqudKT37wRFwUFyzydldoNPzI2CUUThfoRR0EKK36ZEBkPyz9SZHrW2GBNWgltGo22EnXoK640ucGJKc5CpZx106Ppr6nkSvKCucBZFyZrGP3IBbDfIYlH05NkVKf9ME95N61v7WiENqVuVL5bjBs1aGrI6DabUXeSKPdNgwugLTapNs1AU2mK2oqvVhV1iUzOjrE44YDpbLbQrzVjj4t9WWTs5382efNHvlbHRah1EOyiNIuh4yxJlB071CMyVaIroMMLREUB6TTfgdZFgq1BFKjzaHcRwV5YZgGREisQrsAPmtASnNxF3YujWbWufnazTPFU6qpY667IlYgEGIq1BGma000Um6I9AOAD69ONkNxLX3AchA88pVqhhiHV2GCboaD5invaKqqDPji6B8ek6MMkoinJ9yWbOiCQ8R4gSnwIzl1pxI20GkS7Pp9OGbP9ez15v1s1cS8MLE5pgdi71g90oAXq5HbCrClGhgqh0KOZZC0x0rSNIrJ4ZheVwKCk8I2nUpG0ZQXSr7ytMAnPOuDkYnWYn02IHDSY0ZINmZqROvFu2anXvDXqQF34qcGDL6kVYRcBolMcYiWh8ZkK51vygMYTw9QRbaPn1qQzhNv9zmbPl7GEGJaq7FJwaJaPG9wE1Dh,https://ae-pic-a1.aliexpress-media.com/kf/S39f22b1a26224b6baf47007f688f12dcw.jpg,電話および電気通信アクセサリ,携帯電話アクセサリー&パーツ,1103243235,Ugreen Official Store,UGREEN 60 ワット USB タイプ C に USB C ケーブル Macbook iPad サムスン Xiaomi PD 急速充電充電器コード 3A 高速 USB C ケーブル
1005007261005244,USB-C ケーブル,ケーブル,409,1240,67%,98.5%,389,https://ja.aliexpress.com/item/1005007261005244.html?pdp_npi=6%40dis%21JPY%211240%21409%21%21%217.64%212.52%21%4021013cc617801942794297585e112e%2112000041280779508%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVZeqi3OeMp516PPL7GtahY6zn71qffVNuCImQNtAdKwzAOrFLygRvLUTkxYfcw8FnZltEI8ZpANXlTuXjijKZ3j453sYHCxsVXj4C88XHlHtJgtW6pS4cyjMpKb2zdT2B4CvoXRH9kjmoHpYwOWb9DAzHPEiwpUHTrZErkQtfbSTjFw7dWK8bzlsr7vuOHJYgZ4q2X01vxhsc0nt7Dz4wPYoAuJbVPKCZRXKCStwQ3BsEoPV5gzQIbO3lqg7j7MJ3Oe7Vm6858f50zt0NqtTPOhV8Nzoavt9MDCsGjFzaGUmFELtnfM1zqCAzKwxryE2FmOGmBx7vRRQQxLB8343Tlygw7LoA6S4adHsrmyFAkirkg44V2HQl0W1vsFLQQQHwVpdwiIjcjidU7JxFe9WFQkV90V09fRx3dQdGIaIurbtgLoR6o7uVdckkRnBIMckkgkYsGRJvWlnf3XY6yP9LKTbgZfqWogYmV1xivdFZTSwsehx0BliIfjUCkkz1qtXh6rlraY29vh5v01AwWQGtDCjtFsNQQT0eSDvpZehZBuHugptf8xJRprisbWyNa1buqtf8pluBziw6zVN38GkYFxXJ63aZ8eZkICMLPoN3snaudhC56YtzxJYsrH0P6SG4CFz3QS3GUWJTbgZHskeQuvYegFYFB8jod8GKgcsInH7jGyRucnh,https://ae-pic-a1.aliexpress-media.com/kf/Sde9262470db84d61969d9db547fcf9704.jpg,電話および電気通信アクセサリ,携帯電話アクセサリー&パーツ,1103243235,Ugreen Official Store,Ugreen usb cアダプタータイプcにusb 3.0アダプタサンダーボルト3タイプcアダプタotgケーブルmacbook proの空気サムスンS10 S9 usb otg
1005006982273210,USB-C ケーブル,ケーブル,526,1073,51%,97.6%,4479,https://ja.aliexpress.com/item/1005006982273210.html?pdp_npi=6%40dis%21JPY%211073%21526%21%21%216.61%213.24%21%4021013cc617801942806287706e112e%2112000046428373112%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVZDKAMcnT4NRr2XyVEk4FFydZAvaDI78wJeed339ORt1mdqc9UW2ICBgrm4d8FtVALxGw8b4rfazOZmuWPFZm7sohOhffMAMeFk7JC3BPfd8Co9jocPpe0W5pIrAuOQkMrsLZZPAzuMrb8UDVGMQm3WZwGyZhYjylLkjEyh93ViIg4RFrYMJbdawOBVMDk6sLamSJZrvPMP3SFcP8DEMdh3T6wlStIy7euDw6yg29KIOaJxbj3y9RLQV0in8wMsZbffzzOY2ZhTPSAwq4zk2NFI8Sowf0eolts9K6hHExudr5xZzvFXawIbtEPVSsVq2Lujnq6gnDXtz3iNnYKTpp2J8Kqj7G2n5sOkLCSfV0R9MBaUFAwcwLdh1LJ5aqCiwEgt06a61nocX08bJ5MSoWaKThLkuLMd44DffUQhLDWSPOL28o8sLwZna9wD0OX5vioTbpSzXQm32Qsx1GCU6SCyN6KaYcwz0bniiWZULltHRwR1HwNAfO4sjYerePYPCKzPDMK880FsKtgN9506DyetLV5hbMtdGjqalH3lC19Vs6BX5zhOGx15Pidh6kxEV2OOdryDftEpzguc0frQG1aTBSPe2yXVYNW00xleT0BrQojGcuNnpgdCU8iPLlLY4DtBjgujk6ArMn7hDUxSEyjdHPNtr44WJGFdOQixqtGBXE1n4mU5z,https://ae-pic-a1.aliexpress-media.com/kf/Sc52b1a3b294a45f187ad2744d9d8b326X.jpg,電話および電気通信アクセサリ,携帯電話アクセサリー&パーツ,1103243235,Ugreen Official Store,"MacBook,iPad, Samsung, Xiaomi用のUSB Cタイプケーブル,急速充電コード,5a e-markerチップ,UGREEN-USB W"
1005006972424488,マウス ワイヤレス,マウス,727,2021,64%,97.0%,932,https://ja.aliexpress.com/item/1005006972424488.html?pdp_npi=6%40dis%21JPY%212021%21727%21%21%2112.45%214.48%21%4021013cc617801942856438014e112e%2112000043568755670%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVZb3dyruy086lbarj8rRK8JJxD0XOsWOqFiKLQWf1e1WFMga2qlJSaxdwrgf4Ja1zBbmvuo5RV3aZ0TRKXMq0v9tc4EgvK7YZfCSeJ714Ls8mHVXiJgnh72KxLlQN8fmSyze7m9XPzD63ZTVdLuvszu7ERWIPOCDphWnYDQjcbBNnAyuhNukqWih3xVBJ31VJm4c1foyWuvzNQsniDABZxqYLhjQRnSKJJ8uceXSyW0pJPZ5so7zwPcT2nAajqq0xclwdGVX9SAIakpJQHWyz2i6LdrxlnF865ce6GUTjinb0T1rng4Dw2wwH9rMsrTktj81wDWdX0cOx9Z7yENu4kBnPxQiuPeFjpTy51merqFRwyCZM5FCC0hUvEixBitZbO6nU4VtxHElHMvXJswLXpM4XWPtWOfhIBCfdXvv48ukefJr2UZZeuzV4N6a8uvuWMEhhqEsftJs8JAt6i7nhxm8VRmxjtGZitV2BAcG3cK5WD5loolcKzqBFVn9pRe282I0pL6CdUejg8B7Z749R1eNo99TmMm66Pq2edQfqz6qZQfxZCSX4zNJ3mmKTsHWUn96aypNMeHsrhORKNoGPHbjEoy3tAwDBB4BswCHdongbZsgvNfoMhzMupfy9Jc0MiEzINEDyHl74ydEAytJ0JjMTceMF5ystsMAbbnJ2CtgAzj9Eu3v,https://ae-pic-a1.aliexpress-media.com/kf/S5a77560653fd483eaa22d95bde39366dM.jpg,Computer & Office,ネットワーキング,1103243235,Ugreen Official Store,Bluetooth アダプタ USB Bluetooth 5.4 PC ドングル Adaptador ワイヤレスマウス Keyborad 音楽オーディオレシーバー USB トランスミッター
